URL;Pathophysiological Process;Subject;Predicate;Object;Image_number;Source;Normalized_Input;Category
https://www.mdpi.com/viruses/viruses-15-00400/article_deploy/html/images/viruses-15-00400-g005.png;Effects_on_B_cell;SARS-CoV-2;affects;B_cell;image_32;LLM;sars cov 2 b cell;Systemic Cross-Organ Effects
https://www.mdpi.com/viruses/viruses-15-00400/article_deploy/html/images/viruses-15-00400-g005.png;Effects_on_B_cell;B_cell;leads_to;plasma_cell_formation;image_32;LLM;b cell plasma cell formation;Immune and Inflammatory Response
https://www.mdpi.com/viruses/viruses-15-00400/article_deploy/html/images/viruses-15-00400-g005.png;Effects_on_B_cell;B_cell;produces;antibodies_to_EBV/HHV-6_dUTPases;image_32;LLM;b cell antibodies to ebv/hhv 6 dutpases;Immune and Inflammatory Response
https://www.frontiersin.org/files/Articles/662786/fnagi-13-662786-HTML/image_m/fnagi-13-662786-g002.jpg;Neuronal/nervous_system_route;SARS-CoV-2_virus;infects;olfactory_epithelium;image_33;LLM;sars cov 2 virus olfactory epithelium;Systemic Cross-Organ Effects
https://www.frontiersin.org/files/Articles/662786/fnagi-13-662786-HTML/image_m/fnagi-13-662786-g002.jpg;Neuronal/nervous_system_route;Infected_olfactory_epithelium;affects;olfactory_neurons;image_33;LLM;infected olfactory epithelium olfactory neurons;Viral Entry and Neuroinvasion
https://www.frontiersin.org/files/Articles/662786/fnagi-13-662786-HTML/image_m/fnagi-13-662786-g002.jpg;Neuronal/nervous_system_route;Olfactory_neurons;transmit;virus_to_brain;image_33;LLM;olfactory neurons virus to brain;Viral Entry and Neuroinvasion
https://www.frontiersin.org/files/Articles/662786/fnagi-13-662786-HTML/image_m/fnagi-13-662786-g002.jpg;Epithelial-humoral_route;Viral_access;occurs_from;infected_lung_epithelium;image_33;LLM;viral access infected lung epithelium;Systemic Cross-Organ Effects
https://www.frontiersin.org/files/Articles/662786/fnagi-13-662786-HTML/image_m/fnagi-13-662786-g002.jpg;Epithelial-humoral_route;Viral_access;occurs_from;infected_intestine_epithelium;image_33;LLM;viral access infected intestine epithelium;Viral Entry and Neuroinvasion
https://www.frontiersin.org/files/Articles/662786/fnagi-13-662786-HTML/image_m/fnagi-13-662786-g002.jpg;Epithelial-humoral_route;Virus;enters;humoral_route;image_33;LLM;virus humoral route;Viral Entry and Neuroinvasion
https://www.frontiersin.org/files/Articles/662786/fnagi-13-662786-HTML/image_m/fnagi-13-662786-g002.jpg;Infected_immune/lymphatic_cells;SARS-CoV-2_virus;infects;immune_cells;image_33;LLM;sars cov 2 virus immune cells;Systemic Cross-Organ Effects
https://www.frontiersin.org/files/Articles/662786/fnagi-13-662786-HTML/image_m/fnagi-13-662786-g002.jpg;Infected_immune/lymphatic_cells;Infected_immune_cells;include;T-cells;image_33;LLM;infected immune cells t cells;Viral Entry and Neuroinvasion
https://www.frontiersin.org/files/Articles/662786/fnagi-13-662786-HTML/image_m/fnagi-13-662786-g002.jpg;Infected_immune/lymphatic_cells;Infected_immune_cells;include;monocytes;image_33;LLM;infected immune cells monocytes;Immune and Inflammatory Response
https://www.frontiersin.org/files/Articles/662786/fnagi-13-662786-HTML/image_m/fnagi-13-662786-g002.jpg;Infected_immune/lymphatic_cells;Infected_immune_cells;include;macrophages;image_33;LLM;infected immune cells macrophages;Immune and Inflammatory Response
https://www.frontiersin.org/files/Articles/662786/fnagi-13-662786-HTML/image_m/fnagi-13-662786-g002.jpg;Infected_immune/lymphatic_cells;Infected_immune_cells;include;neutrophils;image_33;LLM;infected immune cells neutrophils;Immune and Inflammatory Response
https://www.frontiersin.org/files/Articles/662786/fnagi-13-662786-HTML/image_m/fnagi-13-662786-g002.jpg;Infected_immune/lymphatic_cells;Infected_immune_cells;circulate_in;blood_vessel;image_33;LLM;infected immune cells blood vessel;Vascular Effects
https://www.frontiersin.org/files/Articles/662786/fnagi-13-662786-HTML/image_m/fnagi-13-662786-g002.jpg;Lymphatic-cerebrospinal_fluid_(CSF)_route;Virus;infects;lungs;image_33;LLM;virus lungs;Systemic Cross-Organ Effects
https://www.frontiersin.org/files/Articles/662786/fnagi-13-662786-HTML/image_m/fnagi-13-662786-g002.jpg;Lymphatic-cerebrospinal_fluid_(CSF)_route;Virus;infects;intestine;image_33;LLM;virus intestine;Viral Entry and Neuroinvasion
https://www.frontiersin.org/files/Articles/662786/fnagi-13-662786-HTML/image_m/fnagi-13-662786-g002.jpg;Lymphatic-cerebrospinal_fluid_(CSF)_route;Infected_lungs;affect;cerebrospinal_fluid;image_33;LLM;infected lungs cerebrospinal fluid;Systemic Cross-Organ Effects
https://www.frontiersin.org/files/Articles/662786/fnagi-13-662786-HTML/image_m/fnagi-13-662786-g002.jpg;Lymphatic-cerebrospinal_fluid_(CSF)_route;Infected_intestine;affect;cerebrospinal_fluid;image_33;LLM;infected intestine cerebrospinal fluid;Vascular Effects
https://www.frontiersin.org/files/Articles/662786/fnagi-13-662786-HTML/image_m/fnagi-13-662786-g002.jpg;Lymphatic-cerebrospinal_fluid_(CSF)_route;Neuroinvasion;occurs_via;lymphatic_vessels;image_33;LLM;neuroinvasion lymphatic vessels;Vascular Effects
https://www.frontiersin.org/files/Articles/662786/fnagi-13-662786-HTML/image_m/fnagi-13-662786-g002.jpg;Lymphatic-cerebrospinal_fluid_(CSF)_route;Lymphatic_vessels;connect_to;lymph_node;image_33;LLM;lymphatic vessels lymph node;Vascular Effects
https://www.frontiersin.org/files/Articles/697079/fneur-12-697079-HTML/image_m/fneur-12-697079-g001.jpg;Retrograde_Transsynaptic_Route;SARS-CoV-2_infection;follows;retrograde_transsynaptic_route;image_34;LLM;sars cov 2 infection retrograde transsynaptic route;Systemic Cross-Organ Effects
https://www.frontiersin.org/files/Articles/697079/fneur-12-697079-HTML/image_m/fneur-12-697079-g001.jpg;Retrograde_Transsynaptic_Route;Retrograde_transsynaptic_route;occurs_in;CNS;image_34;LLM;retrograde transsynaptic route cns;Viral Entry and Neuroinvasion
https://www.frontiersin.org/files/Articles/697079/fneur-12-697079-HTML/image_m/fneur-12-697079-g001.jpg;Blood-Brain_Barrier_Compromise;SARS-CoV-2;causes;compromised_BBB;image_34;LLM;sars cov 2 compromised bbb;Systemic Cross-Organ Effects
https://www.frontiersin.org/files/Articles/697079/fneur-12-697079-HTML/image_m/fneur-12-697079-g001.jpg;Blood-Brain_Barrier_Compromise;Compromised_BBB;leads_to;destruction;image_34;LLM;compromised bbb destruction;Uncategorized
https://www.frontiersin.org/files/Articles/697079/fneur-12-697079-HTML/image_m/fneur-12-697079-g001.jpg;Cytokine_Storm;SARS-CoV-2;induces;cytokine_storm;image_34;LLM;sars cov 2 cytokine storm;Systemic Cross-Organ Effects
https://www.frontiersin.org/files/Articles/697079/fneur-12-697079-HTML/image_m/fneur-12-697079-g001.jpg;Cytokine_Storm;Cytokine_storm;produces;IL-6;image_34;LLM;cytokine storm il 6;Immune and Inflammatory Response
https://www.frontiersin.org/files/Articles/697079/fneur-12-697079-HTML/image_m/fneur-12-697079-g001.jpg;Cytokine_Storm;Cytokine_storm;produces;TNF-α;image_34;LLM;cytokine storm tnf α;Immune and Inflammatory Response
https://www.frontiersin.org/files/Articles/697079/fneur-12-697079-HTML/image_m/fneur-12-697079-g001.jpg;Hypoxia;Hypoxia;activates;HIF-1α;image_34;LLM;hypoxia hif 1α;Systemic Cross-Organ Effects
https://www.frontiersin.org/files/Articles/697079/fneur-12-697079-HTML/image_m/fneur-12-697079-g001.jpg;Hypoxia;HIF-1α;stimulates;M1_MQ;image_34;LLM;hif 1α m1 mq;Immune and Inflammatory Response
https://www.frontiersin.org/files/Articles/697079/fneur-12-697079-HTML/image_m/fneur-12-697079-g001.jpg;Hypoxia;HIF-1α;stimulates;DC;image_34;LLM;hif 1α dc;Systemic Cross-Organ Effects
https://www.frontiersin.org/files/Articles/697079/fneur-12-697079-HTML/image_m/fneur-12-697079-g001.jpg;Hypoxia;Hypoxia;causes;ischemic_encephalopathy;image_34;LLM;hypoxia ischemic encephalopathy;Systemic Cross-Organ Effects
https://www.frontiersin.org/files/Articles/697079/fneur-12-697079-HTML/image_m/fneur-12-697079-g001.jpg;Hypoxia;Hypoxia;causes;microhemorrhages;image_34;LLM;hypoxia microhemorrhages;Systemic Cross-Organ Effects
https://www.frontiersin.org/files/Articles/697079/fneur-12-697079-HTML/image_m/fneur-12-697079-g001.jpg;Hypoxia;Hypoxia;causes;oligodendroglial_cells_injury;image_34;LLM;hypoxia oligodendroglial cells injury;Systemic Cross-Organ Effects
https://www.frontiersin.org/files/Articles/697079/fneur-12-697079-HTML/image_m/fneur-12-697079-g001.jpg;Hypoxia;Hypoxia;causes;metabolic_pathways_defects;image_34;LLM;hypoxia metabolic pathways defects;Systemic Cross-Organ Effects
https://www.frontiersin.org/files/Articles/697079/fneur-12-697079-HTML/image_m/fneur-12-697079-g001.jpg;Protein_Aggregation;Cytokine_storm;leads_to;protein_aggregation;image_34;LLM;cytokine storm protein aggregation;Immune and Inflammatory Response
https://www.frontiersin.org/files/Articles/697079/fneur-12-697079-HTML/image_m/fneur-12-697079-g001.jpg;Protein_Aggregation;Protein_aggregation;involves;α-synuclein;image_34;LLM;protein aggregation α synuclein;Neurodegenerative Mechanisms
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs42269-021-00540-y/MediaObjects/42269_2021_540_Fig10_HTML.png;Pathological_Angiogenesis;COVID19;infects;cerebrovascular_endothelial_cell;image_35;LLM;covid19 cerebrovascular endothelial cell;Vascular Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs42269-021-00540-y/MediaObjects/42269_2021_540_Fig10_HTML.png;Pathological_Angiogenesis;Cerebrovascular_endothelial_cell;produces;VEGF;image_35;LLM;cerebrovascular endothelial cell vegf;Vascular Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs42269-021-00540-y/MediaObjects/42269_2021_540_Fig10_HTML.png;Pathological_Angiogenesis;VEGF;causes;pathological_angiogenesis;image_35;LLM;vegf pathological angiogenesis;Vascular Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs42269-021-00540-y/MediaObjects/42269_2021_540_Fig10_HTML.png;Inflammatory_Response;COVID19;increases;ICAM-1;image_35;LLM;covid19 icam 1;Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs42269-021-00540-y/MediaObjects/42269_2021_540_Fig10_HTML.png;Inflammatory_Response;COVID19;increases;IL-6;image_35;LLM;covid19 il 6;Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs42269-021-00540-y/MediaObjects/42269_2021_540_Fig10_HTML.png;Inflammatory_Response;COVID19;increases;IL-1β;image_35;LLM;covid19 il 1β;Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs42269-021-00540-y/MediaObjects/42269_2021_540_Fig10_HTML.png;Inflammatory_Response;COVID19;increases;TNF-α;image_35;LLM;covid19 tnf α;Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs42269-021-00540-y/MediaObjects/42269_2021_540_Fig10_HTML.png;Inflammatory_Response;COVID19;increases;TNF-β;image_35;LLM;covid19 tnf β;Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs42269-021-00540-y/MediaObjects/42269_2021_540_Fig10_HTML.png;Inflammatory_Response;Pathological_angiogenesis;leads_to;inflammatory_cell_requirements;image_35;LLM;pathological angiogenesis inflammatory cell requirements;Vascular Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs42269-021-00540-y/MediaObjects/42269_2021_540_Fig10_HTML.png;Inflammatory_Response;Inflammatory_cell_requirements;cause;brain_inflammation;image_35;LLM;inflammatory cell requirements brain inflammation;Immune and Inflammatory Response
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs42269-021-00540-y/MediaObjects/42269_2021_540_Fig10_HTML.png;Angiotensin_Imbalance;COVID19;binds;ACE2;image_35;LLM;covid19 ace2;Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs42269-021-00540-y/MediaObjects/42269_2021_540_Fig10_HTML.png;Angiotensin_Imbalance;ACE2;converts;Angiotensin_I-9;image_35;LLM;ace2 angiotensin i 9;Viral Entry and Neuroinvasion
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs42269-021-00540-y/MediaObjects/42269_2021_540_Fig10_HTML.png;Angiotensin_Imbalance;Angiotensin_I-9;regulates;angiotensin_balance;image_35;LLM;angiotensin i 9 angiotensin balance;Viral Entry and Neuroinvasion
https://pub.mdpi-res.com/cells/cells-12-00688/article_deploy/html/images/cells-12-00688-g002.png?1677057858;Mast_Cell_Activation;Toxins_Viruses;activate;mast_cells;image_36;LLM;toxins viruses mast cells;Immune and Inflammatory Response
https://pub.mdpi-res.com/cells/cells-12-00688/article_deploy/html/images/cells-12-00688-g002.png?1677057858;Mast_Cell_Activation;Activated_mast_cells;release;CCL2_CXCL8_histamine_IL-1β_IL-6_IL-33_VEGF_osteopontin_TNF-α_tryptase;image_36;LLM;activated mast cells ccl2 cxcl8 histamine il 1β il 6 il 33 vegf osteopontin tnf α tryptase;Immune and Inflammatory Response
https://pub.mdpi-res.com/cells/cells-12-00688/article_deploy/html/images/cells-12-00688-g002.png?1677057858;Microglia_Activation;Activated_mast_cells;activate;microglia;image_36;LLM;activated mast cells microglia;Immune and Inflammatory Response
https://pub.mdpi-res.com/cells/cells-12-00688/article_deploy/html/images/cells-12-00688-g002.png?1677057858;Microglia_Activation;Activated_microglia;release;CXCL8_IL-1β_IL-6_TNF-α_S100A8/A9;image_36;LLM;activated microglia cxcl8 il 1β il 6 tnf α s100a8/a9;Immune and Inflammatory Response
https://pub.mdpi-res.com/cells/cells-12-00688/article_deploy/html/images/cells-12-00688-g002.png?1677057858;Neuro-COVID;Activated_microglia;lead_to;Neuro-COVID;image_36;LLM;activated microglia neuro covid;Immune and Inflammatory Response
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png;Hypoxia;SARS-CoV-2_infection;causes;hypoxia;image_37;LLM;sars cov 2 infection hypoxia;Systemic Cross-Organ Effects
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png;ARDS;SARS-CoV-2_infection;leads_to;ARDS;image_37;LLM;sars cov 2 infection ards;Systemic Cross-Organ Effects
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png;Lymphopenia;SARS-CoV-2_infection;results_in;lymphopenia;image_37;LLM;sars cov 2 infection lymphopenia;Systemic Cross-Organ Effects
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png;Coagulopathy;SARS-CoV-2_infection;induces;coagulopathy;image_37;LLM;sars cov 2 infection coagulopathy;Systemic Cross-Organ Effects
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png;Cytokine_Storm;SARS-CoV-2_infection;triggers;cytokine_storm;image_37;LLM;sars cov 2 infection cytokine storm;Systemic Cross-Organ Effects
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png;Neutrophils_and_NETs;SARS-CoV-2_infection;activates;neutrophils_and_NETs;image_37;LLM;sars cov 2 infection neutrophils and nets;Systemic Cross-Organ Effects
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png;Neuroinflammation;SARS-CoV-2_infection;causes;neuroinflammation;image_37;LLM;sars cov 2 infection neuroinflammation;Systemic Cross-Organ Effects
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png;Neuromuscular_Agitation;SARS-CoV-2_infection;leads_to;neuromuscular_agitation;image_37;LLM;sars cov 2 infection neuromuscular agitation;Systemic Cross-Organ Effects
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png;Cerebrovascular_Disease;SARS-CoV-2_infection;results_in;cerebrovascular_disease;image_37;LLM;sars cov 2 infection cerebrovascular disease;Systemic Cross-Organ Effects
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png;Loss_of_Consciousness;SARS-CoV-2_infection;causes;loss_of_consciousness;image_37;LLM;sars cov 2 infection loss of consciousness;Systemic Cross-Organ Effects
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png;Ageusia_Anosmia_and_Visual_Impairment;SARS-CoV-2_infection;leads_to;ageusia_anosmia_and_visual_impairment;image_37;LLM;sars cov 2 infection ageusia anosmia and visual impairment;Systemic Cross-Organ Effects
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png;Hypo_Perfusion_and_Cerebral_Hypoxia;SARS-CoV-2_infection;results_in;hypo_perfusion_and_cerebral_hypoxia;image_37;LLM;sars cov 2 infection hypo perfusion and cerebral hypoxia;Systemic Cross-Organ Effects
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png;Meningitis;SARS-CoV-2_infection;causes;meningitis;image_37;LLM;sars cov 2 infection meningitis;Systemic Cross-Organ Effects
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png;Encephalitis;SARS-CoV-2_infection;leads_to;encephalitis;image_37;LLM;sars cov 2 infection encephalitis;Systemic Cross-Organ Effects
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png;Hemorrhages;SARS-CoV-2_infection;results_in;hemorrhages;image_37;LLM;sars cov 2 infection hemorrhages;Systemic Cross-Organ Effects
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png;Neurological_Manifestation_after_COVID-19_Infection;SARS-CoV-2_infection;causes;neurological_manifestation_after_COVID-19_infection;image_37;LLM;sars cov 2 infection neurological manifestation after covid 19 infection;Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41440-021-00800-4/MediaObjects/41440_2021_800_Fig3_HTML.png;Imbalance_of_AT1R/AT2R_ratio;SARS-CoV-2_infection;causes;imbalance_of_AT1R/AT2R_ratio;image_38;LLM;sars cov 2 infection imbalance of at1r/at2r ratio;Systemic Cross-Organ Effects
